Seq_Id,start,gc,dnabert2_prob0,dnabert2_prob1,dnabert2_pred,grover_prob0,grover_prob1,grover_pred,caduceus_prob0,caduceus_prob1,caduceus_pred,reference_label
1,0,61.85,0.9102983474731444,0.0944432765245437,0,0.980827569961548,0.0424949154257774,0,0.3681850731372833,0.6318148970603943,0,0
2,500,62.05,0.9129146337509156,0.0911213085055351,0,0.982304573059082,0.0409017652273178,0,0.3630029857158661,0.6369970440864563,0,0
3,1000,62.15,0.912899136543274,0.0911353677511215,0,0.9847134947776794,0.033882450312376,0,0.3633023500442505,0.6366976499557495,0,0
4,1500,62.45,0.9125183820724488,0.0916473418474197,0,0.9821851849555968,0.0378454737365245,0,0.3618346750736236,0.6381653547286987,0,0
5,2000,64.33,0.9128437042236328,0.0912578627467155,0,0.9814425110816956,0.0377792716026306,0,0.3827628195285797,0.6172372102737427,0,0
6,2500,63.75,0.9125272035598756,0.0916575863957405,0,0.9799600839614868,0.0389443896710872,0,0.3851454257965088,0.6148545742034912,0,0
7,3000,63.73,0.9106664657592772,0.0939752236008644,0,0.9840267896652222,0.0330489128828048,0,0.3882838785648346,0.6117161512374878,0,0
8,3500,63.02,0.9107383489608764,0.0938628613948822,0,0.9863778352737428,0.0316464677453041,0,0.3887524604797363,0.6112474799156189,0,0
9,4000,62.72,0.9116463661193848,0.0927558317780494,0,0.9881626963615416,0.0273866355419158,0,0.3929234147071838,0.6070765852928162,0,0
10,4500,62.42,0.9125738739967346,0.0915574431419372,0,0.9871668219566344,0.0285670198500156,0,0.3976779878139496,0.602321982383728,0,0
11,5000,61.8,0.9132506251335144,0.0907192826271057,0,0.9884328246116638,0.026058979332447,0,0.4289131164550781,0.5710868835449219,0,0
12,5500,60.32,0.9134601950645448,0.090438611805439,0,0.98536878824234,0.0310299862176179,0,0.4392103850841522,0.5607896447181702,0,0
13,6000,58.98,0.9136902093887328,0.0901644006371498,0,0.979274332523346,0.0425214953720569,0,0.4461190104484558,0.5538809299468994,0,0
14,6500,58.48,0.9091922044754028,0.095865212380886,0,0.9808390140533448,0.0403644666075706,0,0.4468604028224945,0.5531395673751831,0,0
15,7000,59.42,0.9071049094200134,0.0984600931406021,0,0.9790595769882202,0.0391529351472854,0,0.4164376556873321,0.5835623145103455,0,0
16,7500,60.52,0.9041957259178162,0.1020788699388504,0,0.9727349877357484,0.0467030741274356,0,0.3905639350414276,0.60943603515625,0,0
17,8000,60.0,0.896003007888794,0.1120053306221962,0,0.9719454050064088,0.0500274524092674,0,0.3898700177669525,0.6101299524307251,0,0
18,8500,59.88,0.9087427258491516,0.0964284241199493,0,0.9765253067016602,0.0441012158989906,0,0.3822982013225555,0.6177018284797668,0,0
19,9000,60.5,0.9114500284194946,0.093019962310791,0,0.9823145866394044,0.0368105545639991,0,0.3767273724079132,0.6232726573944092,0,0
20,9500,61.68,0.911611020565033,0.0928169265389442,0,0.9853556752204896,0.0343648754060268,0,0.3573268055915832,0.6426731944084167,0,0
21,10000,62.1,0.910085380077362,0.094760850071907,0,0.9821152687072754,0.039290152490139,0,0.3721806704998016,0.6278193593025208,0,0
22,10500,62.58,0.9006901979446411,0.1063740253448486,0,0.980660617351532,0.0411834940314292,0,0.3984436392784118,0.6015563607215881,0,0
23,11000,61.12,0.8477030396461487,0.1668703109025955,0,0.9684925675392152,0.0561730712652206,0,0.378766804933548,0.6212331652641296,0,0
24,11500,60.15,0.9029957056045532,0.1035619378089904,0,0.9375495910644532,0.1007090806961059,0,0.3477119207382202,0.652288019657135,0,0
25,12000,60.48,0.9058152437210084,0.1000008508563041,0,0.9697274565696716,0.0602990090847015,0,0.3323043584823608,0.6676957011222839,0,0
26,12500,60.58,0.9128239154815674,0.0912079960107803,0,0.9708846211433412,0.0578906573355197,0,0.3593865931034088,0.6406133770942688,0,0
27,13000,60.32,0.9128279089927672,0.0913162901997566,0,0.9771283864974976,0.0440106764435768,0,0.3392131328582763,0.6607868671417236,0,0
28,13500,60.1,0.9129000306129456,0.0911853462457656,0,0.9753036499023438,0.0476626381278038,0,0.3304655253887176,0.66953444480896,0,0
29,14000,60.6,0.9108914732933044,0.0937414616346359,0,0.9778234958648682,0.0442449934780597,0,0.3425834774971008,0.6574164628982544,0,0
30,14500,60.98,0.9034770131111144,0.1029246672987937,0,0.9697569608688354,0.0579156540334224,0,0.3513575494289398,0.6486424207687378,0,0
31,15000,61.85,0.7363331913948059,0.2898614108562469,0,0.9719073176383972,0.0538975894451141,0,0.3493578135967254,0.6506422162055969,0,0
32,15500,62.2,0.91083824634552,0.093825027346611,0,0.9414934515953064,0.091394618153572,0,0.3624992370605469,0.6375008225440979,0,0
33,16000,62.8,0.9125319719314576,0.0916739553213119,0,0.969806969165802,0.0559515170753002,0,0.3583398759365082,0.6416601538658142,0,0
34,16500,63.42,0.9072536826133728,0.0982717126607894,0,0.9732728004455566,0.0520071685314178,0,0.3970049619674682,0.6029950380325317,0,0
35,17000,64.03,0.9122624397277832,0.0919673964381218,0,0.9767324328422546,0.0486391335725784,0,0.4091904163360595,0.5908096432685852,0,0
36,17500,65.6,0.913370668888092,0.0905845686793327,0,0.9775726795196532,0.0483326911926269,0,0.3946066200733185,0.6053934097290039,0,0
