Seq_Id,start,gc,dnabert2_prob0,dnabert2_prob1,dnabert2_pred,grover_prob0,grover_prob1,grover_pred,caduceus_prob0,caduceus_prob1,caduceus_pred,reference_label
1,0,27.82,0.9130373001098632,0.0910205617547035,0,0.9854840636253356,0.0285049192607402,0,0.3544368743896484,0.6455630660057068,0,0
2,500,28.55,0.9128820300102234,0.0912056565284729,0,0.985259175300598,0.0280152577906847,0,0.3822596669197082,0.6177403926849365,0,0
3,1000,28.85,0.9125694036483764,0.0915826186537742,0,0.9858828186988832,0.0269661322236061,0,0.387187510728836,0.6128124594688416,0,0
4,1500,29.28,0.9138561487197876,0.089968666434288,0,0.9856276512145996,0.0276113487780094,0,0.3589395582675934,0.641060471534729,0,0
5,2000,29.48,0.9135187864303588,0.0903951972723007,0,0.9853825569152832,0.0275669787079095,0,0.3566695749759674,0.6433303952217102,0,0
6,2500,30.68,0.9134613871574402,0.0904193297028541,0,0.9853755235671996,0.0279016159474849,0,0.3303100764751434,0.6696898937225342,0,0
7,3000,31.3,0.913648784160614,0.0901834145188331,0,0.98673415184021,0.0256991069763898,0,0.354311853647232,0.6456881761550903,0,0
8,3500,32.75,0.9139874577522278,0.0897381678223609,0,0.9865346550941468,0.0261905044317245,0,0.3890794515609741,0.6109205484390259,0,0
9,4000,33.27,0.9134740829467772,0.0903996750712394,0,0.985470175743103,0.0271918214857578,0,0.356398344039917,0.6436017155647278,0,0
10,4500,33.42,0.9138008952140808,0.0899999290704727,0,0.9828664660453796,0.0299946330487728,0,0.3612738847732544,0.6387260556221008,0,0
11,5000,33.48,0.9133576154708862,0.090574063360691,0,0.9831869602203368,0.0304500088095664,0,0.3552050590515136,0.6447949409484863,0,0
12,5500,32.75,0.9139829874038696,0.089770458638668,0,0.9844965934753418,0.0277815014123916,0,0.3598737716674804,0.6401261687278748,0,0
13,6000,33.95,0.9132142663002014,0.0907734408974647,0,0.9832966327667236,0.0288933292031288,0,0.3337522149085998,0.6662477850914001,0,0
14,6500,36.05,0.9126027822494508,0.0915451869368553,0,0.9821546077728271,0.0305755138397216,0,0.3206499218940735,0.6793500781059265,0,0
15,7000,38.05,0.9107308387756348,0.0938823521137237,0,0.9844406843185424,0.0279541909694671,0,0.3273751735687256,0.6726248860359192,0,0
16,7500,38.9,0.913664698600769,0.0901654511690139,0,0.983836591243744,0.0293687041848897,0,0.322313129901886,0.677686870098114,0,0
17,8000,40.6,0.9136323928833008,0.0902246385812759,0,0.9865891933441162,0.0276720412075519,0,0.3280995190143585,0.6719005107879639,0,0
18,8500,42.8,0.9137424230575562,0.0900966078042984,0,0.9889765381813048,0.0232917610555887,0,0.3323768973350525,0.6676231026649475,0,0
19,9000,44.62,0.9133799076080322,0.0905579999089241,0,0.9904344081878662,0.0218454245477914,0,0.3444944024085998,0.6555055975914001,0,0
20,9500,47.12,0.9133598208427428,0.0906105786561966,0,0.990467369556427,0.0211250390857458,0,0.3439777195453644,0.6560222506523132,0,0
21,10000,49.3,0.9129720330238342,0.0910842716693878,0,0.989519476890564,0.0223499201238155,0,0.3296481072902679,0.6703519225120544,0,0
22,10500,48.45,0.9132461547851562,0.0907384753227233,0,0.9894641637802124,0.0225326046347618,0,0.3311938345432281,0.6688061952590942,0,0
23,11000,46.23,0.9132461547851562,0.0907193198800087,0,0.9892645478248596,0.0230557341128587,0,0.3257039487361908,0.6742960214614868,0,0
24,11500,43.3,0.9132075905799866,0.0907631292939186,0,0.9875481128692628,0.0251837987452745,0,0.3254077732563019,0.6745921969413757,0,0
25,12000,41.15,0.9136859178543092,0.0901448205113411,0,0.9881950616836548,0.0249777939170599,0,0.3318200707435608,0.668179988861084,0,0
26,12500,38.42,0.9139188528060912,0.0898721441626548,0,0.9883580803871156,0.0246561504900455,0,0.3337430953979492,0.6662569046020508,0,0
27,13000,35.88,0.9140220284461976,0.0897253155708313,0,0.9865098595619202,0.0294849965721368,0,0.3340108692646026,0.665989100933075,0,0
28,13500,33.25,0.9139145612716676,0.0898798927664756,0,0.987198293209076,0.0304013639688491,0,0.3365826308727264,0.663417398929596,0,0
29,14000,29.9,0.9139055013656616,0.0898922532796859,0,0.986887276172638,0.0287917796522378,0,0.3337585628032684,0.6662414073944092,0,0
30,14500,28.15,0.9118024706840516,0.092565007507801,0,0.9835959672927856,0.0346806608140468,0,0.3278577923774719,0.6721422076225281,0,0
31,15000,27.07,0.7948490381240845,0.2277590036392212,0,0.9856181740760804,0.0280505139380693,0,0.3506058752536773,0.6493940949440002,0,0
32,15500,27.68,0.91129332780838,0.0932006314396858,0,0.9849374890327454,0.0275082644075155,0,0.3413853645324707,0.6586146950721741,0,0
33,16000,27.8,0.912484049797058,0.0917054340243339,0,0.9858264327049256,0.0270221792161464,0,0.3408856093883514,0.6591143608093262,0,0
34,16500,27.62,0.9092317223548888,0.095736987888813,0,0.9849084615707396,0.029192229732871,0,0.3246530592441559,0.6753469109535217,0,0
35,17000,28.12,0.9116275310516356,0.0927801057696342,0,0.9847509860992432,0.0307669565081596,0,0.306420624256134,0.693579375743866,0,0
36,17500,28.3,0.912129521369934,0.0921772494912147,0,0.9813635349273682,0.0332392007112503,0,0.3244854509830475,0.6755145788192749,0,0
37,18000,28.62,0.911720871925354,0.0926961228251457,0,0.986350119113922,0.0269464273005723,0,0.3137975037097931,0.6862025260925293,0,0
38,18500,29.12,0.9103988409042358,0.0943389758467674,0,0.9870977997779846,0.0260013807564973,0,0.3266230225563049,0.6733769774436951,0,0
39,19000,29.98,0.7438117861747742,0.2803955376148224,0,0.9752001166343688,0.046261865645647,0,0.3446549475193023,0.6553450226783752,0,0
40,19500,31.3,0.9111015796661376,0.0934066474437713,0,0.9874023795127868,0.028284465894103,0,0.3732443451881408,0.6267556548118591,0,0
41,20000,31.62,0.9110796451568604,0.09348826110363,0,0.9867345094680786,0.0277156047523021,0,0.3747769296169281,0.6252231001853943,0,0
42,20500,32.35,0.9117531180381776,0.092651829123497,0,0.981247901916504,0.0367345809936523,0,0.4064750373363495,0.5935249924659729,0,0
