Seq_Id,start,gc,dnabert2_prob0,dnabert2_prob1,dnabert2_pred,grover_prob0,grover_prob1,grover_pred,caduceus_prob0,caduceus_prob1,caduceus_pred,reference_label
1,0,52.98,0.9120212197303772,0.0923084914684295,0,0.9777604937553406,0.0421551503241062,0,0.4154444932937622,0.5845555067062378,0,0
2,500,53.75,0.9134337902069092,0.0904936343431472,0,0.9777615070343018,0.0403750874102115,0,0.4131296575069427,0.5868703722953796,0,0
3,1000,53.6,0.9122258424758912,0.0920551791787147,0,0.9801368713378906,0.0375280231237411,0,0.4247202277183532,0.5752797722816467,0,0
4,1500,52.75,0.9125722646713256,0.0915717333555221,0,0.9772831797599792,0.0441761948168277,0,0.4244137108325958,0.5755863189697266,0,0
5,2000,52.05,0.9121366739273072,0.0921290144324302,0,0.9763111472129822,0.0452432371675968,0,0.4197303354740143,0.5802696347236633,0,0
6,2500,52.15,0.9114702343940736,0.0929730236530304,0,0.9799104928970336,0.0405911915004253,0,0.3927209973335266,0.6072789430618286,0,0
7,3000,51.92,0.9114434123039246,0.0930278077721595,0,0.9788749814033508,0.0425184145569801,0,0.3720755279064178,0.6279244422912598,0,0
8,3500,51.75,0.9107614159584044,0.0939148664474487,0,0.9723002314567566,0.0541259571909904,0,0.366216242313385,0.6337836980819702,0,0
9,4000,51.4,0.910232961177826,0.0945377126336097,0,0.9721325039863586,0.0509657561779022,0,0.3521203398704529,0.6478796005249023,0,0
10,4500,50.98,0.9123708605766296,0.0918081104755401,0,0.9616742730140686,0.065785527229309,0,0.363462895154953,0.6365370750427246,0,0
11,5000,50.75,0.9120432138442992,0.0922530442476272,0,0.9688736796379088,0.0568598844110965,0,0.3975039720535278,0.6024960279464722,0,0
12,5500,51.1,0.9131003022193908,0.0909392386674881,0,0.9779455661773682,0.0392736457288265,0,0.3805151879787445,0.6194848418235779,0,0
13,6000,52.15,0.9134670495986938,0.0904903039336204,0,0.9767326712608336,0.0424644835293293,0,0.3603457808494568,0.6396542191505432,0,0
14,6500,52.28,0.9118189215660096,0.0925779715180397,0,0.9837633371353148,0.031765479594469,0,0.3639059662818908,0.6360940337181091,0,0
15,7000,52.42,0.9105472564697266,0.0941913276910781,0,0.9820345640182496,0.034096822142601,0,0.3603225648403168,0.6396774053573608,0,0
16,7500,51.28,0.9115846753120422,0.0928536653518676,0,0.9819824695587158,0.0371817201375961,0,0.3567361235618591,0.6432638168334961,0,0
17,8000,50.1,0.9105909466743468,0.0940577760338783,0,0.9789902567863464,0.0409830771386623,0,0.3537167012691498,0.6462833285331726,0,0
18,8500,50.1,0.9126670956611632,0.0914209336042404,0,0.9703337550163268,0.0552452020347118,0,0.3645744025707245,0.6354256272315979,0,0
19,9000,49.88,0.9134832620620728,0.0904244035482406,0,0.9793126583099364,0.0412546694278717,0,0.3635497987270355,0.6364501714706421,0,0
20,9500,50.18,0.9123749732971193,0.0918687433004379,0,0.9776851534843444,0.0435008741915226,0,0.3647922277450561,0.6352077722549438,0,0
21,10000,49.85,0.9120010733604432,0.0923312157392501,0,0.9782091379165648,0.0404247604310512,0,0.3932491242885589,0.6067508459091187,0,0
22,10500,49.35,0.91199791431427,0.0923692509531974,0,0.984195590019226,0.0330700539052486,0,0.3849562704563141,0.6150437593460083,0,0
23,11000,50.0,0.9112792611122132,0.0932682156562805,0,0.983979105949402,0.031263168901205,0,0.3880552649497986,0.6119447350502014,0,0
24,11500,51.08,0.909798502922058,0.0951163619756698,0,0.9800201654434204,0.0376710928976535,0,0.3974107205867767,0.6025893092155457,0,0
25,12000,52.58,0.9087331891059875,0.0964294001460075,0,0.978275179862976,0.0426825210452079,0,0.4081269800662994,0.5918729901313782,0,0
26,12500,52.45,0.9093130826950072,0.0956979542970657,0,0.9732149839401244,0.0483922511339187,0,0.4034032523632049,0.5965967178344727,0,0
27,13000,52.62,0.9105553030967712,0.0940989702939987,0,0.9767096042633056,0.0434971116483211,0,0.3774780631065368,0.6225219368934631,0,0
28,13500,50.78,0.9107222557067872,0.0938962623476982,0,0.979300618171692,0.0403139106929302,0,0.3654415607452392,0.6345584988594055,0,0
29,14000,50.48,0.9106071591377258,0.0940193012356758,0,0.9808661937713624,0.0362443253397941,0,0.3663124740123749,0.6336874961853027,0,0
30,14500,51.1,0.9122834801673888,0.0919425934553146,0,0.9818149209022522,0.034712728112936,0,0.3648302555084228,0.6351697444915771,0,0
31,15000,49.78,0.9124798774719238,0.0917525514960289,0,0.974199652671814,0.0455986820161342,0,0.3656418621540069,0.6343581080436707,0,0
32,15500,49.12,0.911828339099884,0.0925349295139312,0,0.9704604744911194,0.0535511188209056,0,0.3651542365550995,0.6348457336425781,0,0
33,16000,47.98,0.9130318760871888,0.0909793376922607,0,0.9803075194358826,0.0403681807219982,0,0.3592292964458465,0.640770673751831,0,0
34,16500,48.93,0.9123448729515076,0.0918642729520797,0,0.9834834337234496,0.0332071706652641,0,0.3563582599163055,0.6436417698860168,0,0
35,17000,48.1,0.912470042705536,0.0917334854602813,0,0.9861326217651368,0.0278723295778036,0,0.3659198582172394,0.634080171585083,0,0
36,17500,49.53,0.912428855895996,0.0917484536767005,0,0.985866367816925,0.027635172009468,0,0.362979531288147,0.637020468711853,0,0
37,18000,50.0,0.9130495190620422,0.0909659564495086,0,0.9855900406837464,0.0286963880062103,0,0.352410227060318,0.6475897431373596,0,0
38,18500,49.75,0.911304771900177,0.093224324285984,0,0.9778088927268982,0.0415127240121364,0,0.3496389985084533,0.6503609418869019,0,0
39,19000,50.8,0.9089235067367554,0.0962113216519355,0,0.9752544164657592,0.0437583141028881,0,0.3509786427021026,0.6490213871002197,0,0
40,19500,51.88,0.9115049242973328,0.0929839685559272,0,0.9731819033622742,0.0462980046868324,0,0.3707605302333832,0.6292394995689392,0,0
41,20000,53.02,0.9085829854011536,0.0965958014130592,0,0.9644330739974976,0.0562633126974105,0,0.430174708366394,0.569825291633606,0,0
42,20500,52.9,0.908000111579895,0.0973762273788452,0,0.9773698449134828,0.0417821370065212,0,0.4185610711574554,0.5814389586448669,0,0
43,21000,54.25,0.9116603136062622,0.0927658826112747,0,0.9777188897132874,0.0441366471350193,0,0.4346511662006378,0.5653488039970398,0,0
44,21500,54.97,0.9119570851325988,0.0923468023538589,0,0.978632628917694,0.0433958061039447,0,0.4516484439373016,0.548351526260376,0,0
45,22000,55.0,0.912318766117096,0.0919092744588851,0,0.9799907207489014,0.0442403815686702,0,0.4796068370342254,0.5203931331634521,0,0
46,22500,55.2,0.9124584197998048,0.0917241275310516,0,0.97847181558609,0.0442543290555477,0,0.4738222062587738,0.5261778235435486,0,0
47,23000,55.4,0.9131346344947816,0.0908844619989395,0,0.9805041551589966,0.0404896140098571,0,0.4709858000278473,0.5290142297744751,0,0
48,23500,54.93,0.9129960536956788,0.0910319983959198,0,0.978649079799652,0.0411159917712211,0,0.4552493691444397,0.5447506308555603,0,0
49,24000,54.75,0.9130448698997498,0.0909340754151344,0,0.9827486872673036,0.0345401912927627,0,0.445656269788742,0.5543437004089355,0,0
50,24500,54.67,0.9116034507751464,0.0928147137165069,0,0.9832777380943298,0.0346900783479213,0,0.4219110310077667,0.5780889987945557,0,0
51,25000,54.27,0.9124081134796144,0.0917750373482704,0,0.9833803176879884,0.0339973829686641,0,0.4100407660007477,0.5899592638015747,0,0
52,25500,52.1,0.913089394569397,0.0909122973680496,0,0.982922911643982,0.0367294028401374,0,0.3843774497509002,0.6156225204467773,0,0
53,26000,51.08,0.912391722202301,0.0918061882257461,0,0.9841784834861756,0.0337884239852428,0,0.3766400814056396,0.6233599185943604,0,0
54,26500,51.58,0.9114707708358764,0.0929736271500587,0,0.9770582914352416,0.046273335814476,0,0.3816672265529632,0.6183328032493591,0,0
55,27000,51.05,0.911491632461548,0.0929722413420677,0,0.9762657284736632,0.0460827276110649,0,0.3718046545982361,0.6281953454017639,0,0
56,27500,51.3,0.9110934734344482,0.0934687256813049,0,0.9832741618156432,0.0342159494757652,0,0.3883687257766723,0.6116312146186829,0,0
57,28000,51.23,0.91023987531662,0.0945532023906707,0,0.9842989444732666,0.0336027480661869,0,0.3965502083301544,0.603449821472168,0,0
58,28500,51.58,0.9094841480255128,0.095456376671791,0,0.9827229976654052,0.034970499575138,0,0.4156980812549591,0.5843018889427185,0,0
59,29000,52.28,0.9108439683914183,0.093776062130928,0,0.981283724308014,0.0393755920231342,0,0.4344848394393921,0.5655151009559631,0,0
60,29500,54.77,0.9130062460899352,0.0910551846027374,0,0.978281021118164,0.0429950691759586,0,0.4524563252925873,0.5475437045097351,0,0
61,30000,56.23,0.911080002784729,0.0934135466814041,0,0.971264660358429,0.0504517368972301,0,0.4774701595306396,0.5225299000740051,0,0
62,30500,53.77,0.9096296429634094,0.0953157618641853,0,0.9746789932250975,0.0484940446913242,0,0.4431676268577575,0.5568323731422424,0,0
63,31000,53.8,0.9098722338676452,0.0950101390480995,0,0.9772221446037292,0.0460037067532539,0,0.4250183403491974,0.574981689453125,0,0
64,31500,53.83,0.9071105122566224,0.0984274446964263,0,0.9798997044563292,0.0448245033621788,0,0.3891057968139648,0.6108941435813904,0,0
65,32000,54.3,0.910769522190094,0.0938145071268081,0,0.9743825197219848,0.0515640415251255,0,0.3743518888950348,0.6256481409072876,0,0
66,32500,52.28,0.9103299975395204,0.094382531940937,0,0.97714102268219,0.0468832999467849,0,0.3571779727935791,0.6428220868110657,0,0
67,33000,51.65,0.9128827452659608,0.0911853834986686,0,0.9724411368370056,0.0538523942232131,0,0.353410929441452,0.6465891003608704,0,0
68,33500,51.32,0.9126437306404114,0.0915076285600662,0,0.9739055633544922,0.0482738502323627,0,0.3681213557720184,0.631878674030304,0,0
69,34000,50.32,0.9086266160011292,0.0965831354260444,0,0.966249406337738,0.0562910847365856,0,0.4134304523468017,0.586569607257843,0,0
70,34500,52.08,0.9038057327270508,0.10252196341753,0,0.9585481882095336,0.0623745545744895,0,0.4117464423179626,0.5882535576820374,0,0
71,35000,52.1,0.910422146320343,0.0943438038229942,0,0.9789278507232666,0.0385456010699272,0,0.4235452711582184,0.576454758644104,0,0
72,35500,52.33,0.9064391851425172,0.0992803275585174,0,0.9603403210639954,0.0614199712872505,0,0.4726187586784363,0.5273812413215637,0,0
73,36000,51.32,0.9066296219825744,0.0990630239248275,0,0.9427099227905272,0.086617387831211,0,0.4744865894317627,0.5255134105682373,0,0
74,36500,52.88,0.9096790552139282,0.0952546820044517,0,0.694524347782135,0.3563421666622162,0,0.5457016825675964,0.4542982876300812,1,0
75,37000,53.02,0.9090856909751892,0.095950037240982,0,0.941775381565094,0.0993487387895584,0,0.577582061290741,0.4224179685115814,1,0
76,37500,52.88,0.9032540321350098,0.1032173857092857,0,0.9683970808982848,0.0573567561805248,0,0.561919093132019,0.4380808770656585,1,0
77,38000,52.3,0.9106892347335817,0.0939945504069328,0,0.936455249786377,0.0927330404520034,0,0.5500339269638062,0.4499661028385162,1,0
78,38500,50.02,0.9100176095962524,0.0948150530457496,0,0.9444708824157716,0.0818506181240081,0,0.5221022367477417,0.4778977632522583,1,0
79,39000,50.22,0.9089398980140686,0.0961448475718498,0,0.9383859038352966,0.0871901363134384,0,0.4930203258991241,0.5069797039031982,0,0
80,39500,49.75,0.9116210341453552,0.0927872508764267,0,0.948338508605957,0.0739232450723648,0,0.4662573933601379,0.5337426066398621,0,0
81,40000,50.95,0.9121791124343872,0.0921312868595123,0,0.9261652827262878,0.1015399545431137,0,0.4773414433002472,0.5226585268974304,0,0
82,40500,51.28,0.911426603794098,0.0930677354335784,0,0.8275728821754456,0.1940018087625503,0,0.4180672168731689,0.581932783126831,0,0
83,41000,51.35,0.9108607769012452,0.093797966837883,0,0.9542952179908752,0.0759272873401641,0,0.3734096884727478,0.6265903115272522,0,0
84,41500,51.45,0.7547785043716431,0.2699596583843231,0,0.9692717790603638,0.0655751749873161,0,0.4311162233352661,0.5688837766647339,0,0
85,42000,52.75,0.8991866111755371,0.1082314699888229,0,0.9080490469932556,0.1642355471849441,0,0.4712192714214325,0.5287806987762451,0,0
86,42500,55.15,0.8970043659210205,0.1108303368091583,0,0.969833493232727,0.0590124018490314,0,0.4551509916782379,0.5448489785194397,0,0
87,43000,54.83,0.9040074944496156,0.1022989302873611,0,0.9746423363685608,0.048963077366352,0,0.4568478167057037,0.5431521534919739,0,0
88,43500,54.25,0.90311998128891,0.103335864841938,0,0.9733144640922546,0.0499644875526428,0,0.4538614749908447,0.5461385250091553,0,0
89,44000,53.92,0.9113204479217528,0.0931775569915771,0,0.9796369671821594,0.0429233387112617,0,0.4527764916419983,0.5472235083580017,0,0
90,44500,54.52,0.9118123650550842,0.0925318077206611,0,0.9819198250770568,0.0375687107443809,0,0.4510622322559356,0.5489377975463867,0,0
91,45000,54.5,0.90196430683136,0.1047801673412323,0,0.9787134528160096,0.0418386124074459,0,0.4471996128559112,0.5528004169464111,0,0
92,45500,54.43,0.9101958274841307,0.0945503637194633,0,0.98022723197937,0.0379384495317935,0,0.4378980994224548,0.5621019005775452,0,0
