Seq_Id,start,gc,dnabert2_prob0,dnabert2_prob1,dnabert2_pred,grover_prob0,grover_prob1,grover_pred,caduceus_prob0,caduceus_prob1,caduceus_pred,reference_label
1,0,33.0,0.9114429354667664,0.0929959341883659,0,0.9849426746368408,0.0281634386628866,0,0.3525564670562744,0.6474435925483704,0,0
2,500,33.67,0.9097334742546082,0.0951497927308082,0,0.9691317677497864,0.0513002723455429,0,0.332060158252716,0.6679398417472839,0,0
3,1000,33.58,0.9101857542991638,0.0945857837796211,0,0.9796501398086548,0.0364179536700248,0,0.356792002916336,0.6432079672813416,0,0
4,1500,33.55,0.9123764634132384,0.0918685272336006,0,0.9793614745140076,0.0362260416150093,0,0.3465411067008972,0.6534588932991028,0,0
5,2000,34.12,0.9113484621047974,0.0931310579180717,0,0.9757437109947203,0.040194384753704,0,0.3506716191768646,0.649328351020813,0,0
6,2500,33.88,0.9039686918258668,0.1022862046957016,0,0.977551281452179,0.0357015840709209,0,0.3300584852695465,0.6699414849281311,0,0
7,3000,34.05,0.9094549417495728,0.0955153629183769,0,0.9784457683563232,0.0348763279616832,0,0.353513091802597,0.6464868783950806,0,0
8,3500,35.08,0.9106090664863586,0.0940291136503219,0,0.981075406074524,0.0322864986956119,0,0.3588707149028778,0.6411292552947998,0,0
9,4000,35.17,0.9133296012878418,0.0905724540352821,0,0.9856831431388856,0.0267607234418392,0,0.3556062281131744,0.6443937420845032,0,0
10,4500,35.23,0.9131886959075928,0.0907762348651886,0,0.9859841465950012,0.0277649909257888,0,0.3588809967041015,0.6411190629005432,0,0
11,5000,34.92,0.9139277338981628,0.0898372679948806,0,0.9874858260154724,0.0241121109575033,0,0.3431231677532196,0.6568768620491028,0,0
12,5500,33.9,0.913330078125,0.0906372815370559,0,0.9827314019203186,0.0301784966140985,0,0.3626509010791778,0.6373491287231445,0,0
13,6000,33.52,0.9123048186302184,0.0919451788067817,0,0.983814001083374,0.0299206878989934,0,0.3597616851329803,0.640238344669342,0,0
